time,event,F0,F1,F2,F3,CatFeat0,CatFeat1,CatFeat2,CatFeat3,CatFeat4,CatFeat5,CatFeat6,CatFeat7
0.35653113189460484,1,0.7443407096938492,0.5674751636813977,0.7897110365307272,0,0,1,0,1,0,0,0,0
0.09834986133105979,1,0.5691529998211583,0.9034355303952184,0.3639931468543133,1,1,0,0,0,0,1,0,0
0.1171393196297871,1,0.9012727376707396,0.8844763436350356,0.6085576296210532,0,1,0,0,0,0,1,0,0
0.29741355800617153,1,0.7403508274278309,0.5886115705769651,0.33689202688638376,0,0,1,0,0,1,0,0,0
1.0931754224082657,1,0.2925677360028207,0.8178475437135281,0.7453401849682806,1,0,0,1,0,0,1,0,0
1.1883799142627216,1,0.3105410285909237,0.5975169501848171,0.3576241093061642,0,0,0,1,0,0,0,1,0
0.1859836190689198,1,0.9045954062781542,0.6564284794953398,0.322237767091588,1,1,0,0,0,0,0,0,1
0.8446966389075844,1,0.2145681447805755,0.1079285354606635,0.01583337667457274,1,0,1,0,1,0,0,0,0
0.186758272390849,1,0.7850823322985291,0.6890721143661471,0.6378413608522302,1,1,0,0,0,1,0,0,0
0.6339800654363122,1,0.5637026070553645,0.5769787494601588,0.42802348181120553,0,0,1,0,0,0,0,1,0
0.3590698758683857,1,0.4002857981158151,0.5284415594670638,0.6893675842512151,1,0,0,1,1,0,0,0,0
0.626317238523347,1,0.4960930175609094,0.6487670207031525,0.2651163532580024,1,0,0,1,0,1,0,0,0
0.0033948730913579395,1,0.692820239707625,0.972373573752676,0.12308476898728993,1,0,0,1,0,0,0,0,1
1.183111889675244,1,0.03897347119546679,0.5086928591220771,0.3837668344567656,0,0,0,1,0,0,0,0,1
0.4229472225767437,1,0.7325511675082305,0.9109404640295485,0.26322181803486333,1,0,0,1,0,0,1,0,0
0.7699669758947482,1,0.9427023784775653,0.037359811033478074,0.9307753618679309,0,0,1,0,0,0,0,0,1
0.42039925276678364,1,0.09562119629890975,0.20959579547234763,0.08293065149875511,0,0,0,1,1,0,0,0,0
0.13012518067402873,1,0.018405776158947784,0.8760658652807187,0.06193614324474528,1,0,0,1,0,0,0,1,0
0.5534477327450792,1,0.5910415764207605,0.7457504310098464,0.7014400275605717,0,0,1,0,0,0,0,1,0
0.01928995353663819,1,0.07868837002519025,0.6171259115144164,0.3755234065519194,1,1,0,0,0,0,1,0,0
0.11032050620366575,1,0.06662969523780427,0.7312633182877266,0.34617483525779325,1,0,1,0,1,0,0,0,0
0.8665457379307779,1,0.1972487946185424,0.49329194845871227,0.13683199897880072,0,0,0,1,0,0,1,0,0
0.7464516024346685,1,0.11158275522449856,0.7692603376643533,0.1326653412074349,1,0,0,1,0,0,1,0,0
0.39468605572824156,0,0.5176343150219929,0.47622161812090635,0.002948669426423356,0,0,1,0,1,0,0,0,0
0.48122935056714816,0,0.17763602449977145,0.6413110308313811,0.1769301613352251,0,1,0,0,1,0,0,0,0
1.4120952613610547,0,0.2419474932790462,0.19487401115195668,0.0645982989298507,1,0,1,0,1,0,0,0,0
1.3861937475222081,0,0.12279699423186885,0.08621897866231232,0.46761078168880743,1,0,1,0,1,0,0,0,0
1.412417109049341,0,0.43790049785862406,0.5081897875456428,0.31240450768115124,0,0,1,0,0,1,0,0,0
1.3914210743239246,0,0.3804006448205435,0.22100149199586216,0.8496156190149875,0,1,0,0,0,1,0,0,0
0.2334495478955432,0,0.09314957375755306,0.6712229232434825,0.8457009671283563,1,1,0,0,0,0,0,1,0
1.41156350346825,0,0.9204111701368135,0.9617805129126836,0.2613270529030619,1,0,1,0,1,0,0,0,0
1.0998080845077758,0,0.2920462215142642,0.972935981005141,0.787102670581248,1,0,0,1,0,0,0,1,0
0.17800208603886253,0,0.9887028141279423,0.18258957095889694,0.39388357225026505,1,0,1,0,1,0,0,0,0
0.3566107740630833,0,0.9795821517555753,0.2123281191147287,0.22518484191937782,0,0,1,0,0,0,0,1,0
0.15271256725460927,0,0.7061739650822114,0.009111184218763446,0.21887808558477784,0,0,0,1,1,0,0,0,0
0.24113578168142136,0,0.27751527320329583,0.06914940904726208,0.2637583240867669,0,0,1,0,0,0,0,0,1
1.2609470683692778,0,0.4161506161971873,0.8228671938896497,0.9223733419311626,1,1,0,0,0,0,1,0,0
1.247485072915803,0,0.45453483236629877,0.243082995587654,0.6140221554352107,1,0,0,1,0,0,1,0,0
0.05218113555281908,0,0.4155161224803945,0.06746907066548635,0.1911465374633271,0,0,0,1,0,0,0,0,1
0.9745354481839079,0,0.19721092210847668,0.14663952145220127,0.47383485495046085,1,0,0,1,0,0,0,1,0
0.12299986281868763,0,0.18585271468587272,0.03417457326727047,0.21324690187003725,0,1,0,0,0,0,0,1,0
0.008514715298750551,0,0.8534989632895196,0.5766647891004202,0.06479701180582054,0,1,0,0,1,0,0,0,0
0.5200126738521161,0,0.9276038788609591,0.7648408272570963,0.7108049019185634,1,0,0,1,1,0,0,0,0
0.0651687562565438,0,0.04173595747474301,0.27456450123076404,0.14762743757275842,0,0,0,1,1,0,0,0,0
0.9996335646303853,0,0.3446307384435058,0.5363724368083158,0.31892689321385237,0,1,0,0,0,1,0,0,0
0.8385938999730923,0,0.559341366536177,0.83245886307815,0.09642653526083678,0,0,0,1,0,1,0,0,0
0.0820842859803635,0,0.11913323550837562,0.3387015854731771,0.9171775875884247,1,0,1,0,0,0,0,1,0
1.414954446785766,0,0.925835479021207,0.09992280822497934,0.6570759056061866,1,0,1,0,0,0,0,0,1
0.7768353209023325,0,0.15112458787131733,0.39452721504041866,0.43299252440236125,1,1,0,0,0,1,0,0,0
0.4767662822355405,0,0.6164256885416389,0.42700105342665595,0.33292100291895055,1,0,1,0,0,0,0,0,1
0.6376015011800396,0,0.6347187785298698,0.00989924891859495,0.807597659491896,1,0,1,0,1,0,0,0,0
0.982673419728777,0,0.8299040028194595,0.08892207874794944,0.22362195800685147,1,1,0,0,0,0,1,0,0
1.1798013875123856,0,0.7898485965868943,0.814023510302997,0.24347775718696618,1,0,1,0,0,0,0,0,1
1.3854034887021252,0,0.9212119038682708,0.6012057239407275,0.35791640355510856,1,0,0,1,0,0,0,1,0
0.5970478399174075,0,0.5909264280305357,0.811424732403442,0.14445393244185956,1,0,0,1,0,0,0,0,1
1.213146432913564,0,0.8556558928772542,0.7743663871765653,0.7632583318944941,1,1,0,0,0,0,0,0,1
0.02379503854173383,0,0.777186981533631,0.2595430845572744,0.6944118423214637,1,0,0,1,0,0,1,0,0
0.528651769379953,0,0.5546713435731576,0.7115343312955041,0.8191189232370567,1,0,0,1,0,0,0,1,0
0.6601932310353079,0,0.711851960324924,0.031228111091931243,0.9565349323986689,0,0,1,0,0,0,0,0,1
0.5653499675948122,0,0.1706845112700368,0.5430285466565428,0.36850510318107466,0,1,0,0,1,0,0,0,0
0.27406916423151206,0,0.3776470854200602,0.14816914002473813,0.6139357927023994,0,0,1,0,0,1,0,0,0
0.9258618510715796,0,0.5956900096831903,0.8188391960157726,0.4449325401983427,0,0,1,0,0,0,1,0,0
0.3049822674495838,0,0.4238352512367075,0.2429205884429464,0.9588170958113811,1,0,0,1,0,1,0,0,0
1.0298956232341139,0,0.8296970297889944,0.36791136368144617,0.6544447202983454,1,0,0,1,0,1,0,0,0
1.4098076381180358,0,0.14650579579408252,0.7430299399476047,0.0009454380687923258,1,0,0,1,0,1,0,0,0
1.169312782555649,0,0.9139955003432095,0.8145013894249317,0.1603883510833517,1,1,0,0,0,0,0,0,1
0.593660012812343,0,0.791627853731826,0.8135460917914548,0.5917662440826338,1,0,1,0,1,0,0,0,0
0.08173304349087657,0,0.6293169853474583,0.9791541103882593,0.3587905334999064,0,0,0,1,0,0,0,1,0
0.7040888080936855,0,0.7916261898209149,0.7640895849145013,0.41707226305660916,1,0,1,0,1,0,0,0,0
1.4083267235637735,0,0.8287596941232772,0.06159950170247219,0.07655663777980815,1,0,0,1,0,0,1,0,0
0.043665003762435664,0,0.42274486130121725,0.1266849434192967,0.6747283235806224,0,0,1,0,0,0,0,0,1
1.3541527600319274,0,0.9377745896715369,0.4482247982646528,0.1140003101643311,0,1,0,0,0,1,0,0,0
1.3864761265972314,0,0.12077034732078729,0.7771786608349631,0.7747941611223849,1,0,0,1,1,0,0,0,0
0.33219395231856563,1,0.6608699682592346,0.8531698681072745,0.8358536120254639,0,1,0,0,0,0,1,0,0
0.06189202902667796,1,0.4204989260379274,0.029906179697783086,0.5095745916244232,1,0,0,1,1,0,0,0,0
0.2513957759920627,1,0.19702326789406832,0.8937507243543443,0.8718871432374277,1,1,0,0,0,0,0,0,1
0.010849147996146462,1,0.7653110055515218,0.194750819900528,0.9109600281382495,1,1,0,0,1,0,0,0,0
0.2453345462588146,1,0.105704086033798,0.8330926109080934,0.8147331917932561,1,0,1,0,0,0,1,0,0
0.0967812265399275,1,0.5441575911639441,0.4433192748374871,0.940492964727828,1,0,1,0,0,1,0,0,0
0.2596970172046491,1,0.6313055939823387,0.7727099684237512,0.375250428045772,0,0,0,1,0,1,0,0,0
0.11486990753097207,1,0.3683249341027688,0.8903756866437555,0.8310622130316305,0,0,1,0,0,1,0,0,0
0.07965549186387208,1,0.0244460113699283,0.11571666107385392,0.5317278374886173,0,1,0,0,1,0,0,0,0
0.008241245840626165,1,0.843377060137255,0.5575558727083758,0.5523405479143686,0,0,0,1,0,0,0,0,1
0.549537430224057,1,0.907121584099648,0.16642205064750604,0.11265385235659853,0,0,1,0,0,1,0,0,0
0.36750975292461086,1,0.15267795995409528,0.9526915269837448,0.6517105086125904,1,0,0,1,0,0,0,1,0
0.7726999083921852,1,0.38776686630619195,0.060296031708250375,0.9480755293040821,1,0,1,0,1,0,0,0,0
0.11823756861834962,1,0.19377318141601996,0.6459601781786739,0.3138067255460333,1,0,0,1,0,1,0,0,0
0.0017598957771104869,1,0.48180145184175804,0.964394432661793,0.09370106312891491,1,0,1,0,0,1,0,0,0
0.6857176627387911,1,0.4350333370153493,0.637653617686699,0.35530170031996655,0,0,0,1,0,0,0,0,1
0.6405173995791037,1,0.17467770529501137,0.6291670915255474,0.6355824688118354,0,1,0,0,0,1,0,0,0
0.1803215688266887,1,0.7939469178040818,0.41156841511546216,0.6293364974844357,1,1,0,0,0,0,0,1,0
0.1379457887641255,1,0.8045125716082733,0.24538671415249314,0.4623618660786236,1,1,0,0,1,0,0,0,0
0.010252435067001367,1,0.06546754420104461,0.48713011075127366,0.650404349434393,1,1,0,0,1,0,0,0,0
0.0556611255322385,1,0.8679526027266413,0.8105292336925587,0.6797873411964719,0,0,0,1,1,0,0,0,0
1.2000615493794415,1,0.7415578042643008,0.5807213712073841,0.5014558332670918,0,0,1,0,0,0,1,0,0
1.0449290768749184,1,0.8868993228235755,0.06684902688012939,0.4270229655803348,1,0,0,1,0,1,0,0,0
1.1946754421879837,1,0.17848190844780398,0.3769970196977913,0.3138681450772396,0,0,0,1,0,1,0,0,0
0.519285249989092,1,0.027397369713761166,0.5384054965909516,0.5978574842995954,1,0,0,1,1,0,0,0,0
0.8028407862783689,1,0.31185824862629785,0.36015758429232636,0.07787995290738159,0,0,1,0,0,0,0,1,0
0.014830114648485835,1,0.9521889533029568,0.19204376883531893,0.1434746956690376,1,1,0,0,0,0,1,0,0
0.5686528355014122,1,0.662609269871293,0.16843557382380825,0.6091015511590362,0,0,1,0,0,1,0,0,0
0.09088922058363193,1,0.4325239000791262,0.6724932608986235,0.883985389208907,1,0,1,0,0,0,0,1,0
0.4611177665896111,1,0.6550919737197218,0.1000445207448607,0.9153206126283907,1,1,0,0,0,0,0,0,1
0.9852542396834733,1,0.17924143165012618,0.5889992555646165,0.7300895570289992,1,0,0,1,0,0,1,0,0
0.21985572259809355,1,0.9699874612271077,0.5630049912218248,0.29053078019669143,0,0,0,1,0,0,0,0,1
0.31796267533006695,1,0.4360040821694332,0.7523422569168959,0.33544498244327803,0,0,1,0,1,0,0,0,0
0.33030734443480925,1,0.47748529846183396,0.37370973260197937,0.7416244611481416,0,1,0,0,0,0,1,0,0
0.4068485328364896,1,0.16616667665608975,0.5626186672510075,0.9655501039237115,1,0,0,1,1,0,0,0,0
0.3687324686394108,1,0.48246566717026274,0.013727770659501148,0.5610008799606788,1,0,0,1,0,0,0,1,0
0.014293039401954888,1,0.5564347267202369,0.3277740898114,0.18989143385739193,1,0,0,1,1,0,0,0,0
1.094844642337183,1,0.2788805683952157,0.5691542635580916,0.47675139728884774,1,0,1,0,0,0,1,0,0
0.5100789184535681,1,0.23333101896579567,0.6045341166315409,0.451961886702124,1,1,0,0,0,0,0,1,0
0.04437374725063749,1,0.40288842357596943,0.6382139248780258,0.6283220609325401,0,0,0,1,0,0,0,1,0
0.29620400055191276,1,0.9853921094035613,0.6305546395325555,0.613171970598686,1,1,0,0,0,0,0,0,1
0.03564828091226907,1,0.3787011806379236,0.08756132911534908,0.3922895220344138,1,0,1,0,1,0,0,0,0
1.3744077268482287,1,0.3180738820188209,0.7827317424608125,0.33262692824642337,1,1,0,0,0,1,0,0,0
0.4505787023262302,1,0.03828481399423822,0.019427857864889764,0.16727382413537684,1,1,0,0,0,0,1,0,0
0.021777408218168242,1,0.023897420587520313,0.23975853293335647,0.7618928837199266,1,1,0,0,0,0,0,0,1
0.1494251923288735,1,0.4425825335945056,0.6089047673658597,0.6873652619640245,0,1,0,0,1,0,0,0,0
0.4286179747056624,1,0.4201082875443648,0.918136317642236,0.700499125528052,1,0,1,0,0,0,0,1,0
0.2497459001959205,1,0.6958447208013995,0.33796188845567754,0.234315396508335,1,0,0,1,0,0,0,1,0
0.29711634229824024,1,0.07796505145811683,0.8265716640377171,0.37337590407122767,0,0,0,1,0,0,1,0,0
0.5140045950234902,1,0.381026762752011,0.3912251154317863,0.6018187421378351,0,0,1,0,0,0,0,0,1
0.12304649849549698,0,0.2776122145674086,0.686274375302104,0.34289845450165,0,0,1,0,0,0,0,1,0
1.3665800788310345,0,0.09925024163277696,0.32736278657882123,0.6127406409771283,0,1,0,0,0,0,1,0,0
0.6378612787802096,0,0.8220912189312054,0.4876553715943832,0.7000497094421086,0,0,0,1,0,1,0,0,0
0.6157291998666237,0,0.606066610839553,0.885290061365056,0.7421267834015678,0,0,0,1,0,0,0,0,1
1.1966805142415557,0,0.322792820585168,0.9067869724036686,0.1743905503370179,0,0,0,1,0,0,0,0,1
1.2290840381578099,0,0.12035011665891882,0.8539284955243565,0.47330003081494665,1,0,0,1,0,0,0,0,1
1.2056536038309884,0,0.2546301207125802,0.14599087467023975,0.8744522696501652,1,0,1,0,0,0,0,1,0
0.4396753197188676,0,0.6979156413863037,0.5191044345447234,0.7784924357219296,0,0,0,1,1,0,0,0,0
1.2454169014498415,0,0.9671261101403892,0.2649041308380288,0.366410148864587,1,0,1,0,0,0,0,1,0
1.3684715648724617,0,0.24845956953821557,0.17711008283532625,0.6292135370100034,1,0,0,1,0,0,0,0,1
0.04706734581032484,0,0.5634898069004224,0.5016060323413147,0.461938250001106,1,0,0,1,0,0,0,1,0
0.7698611592507627,0,0.9176921784784865,0.6715805812763178,0.5323103720602551,1,0,0,1,0,0,0,0,1
0.2619034525527982,0,0.16340856652102664,0.09710534060977549,0.1906446601698807,0,1,0,0,0,0,0,0,1
1.4123826386075544,0,0.5085904468273038,0.6127961447153661,0.7631450079113347,0,0,0,1,1,0,0,0,0
0.44059932861033935,0,0.248197007445068,0.8021633203389924,0.7687804328763014,1,0,0,1,0,0,1,0,0
0.5011548532256153,0,0.32524187561276263,0.3135129682068688,0.377252044685624,1,0,0,1,0,0,1,0,0
1.275134169595245,0,0.24603637636513742,0.42572373750134906,0.7814943158409496,1,1,0,0,0,0,1,0,0
0.8535413635034063,0,0.7867707751627419,0.4217340436346211,0.9136562852583991,0,0,0,1,0,0,1,0,0
1.0352872612725865,0,0.29246237994501956,0.6286433903620726,0.934906625696287,1,0,0,1,0,0,0,1,0
0.845752810321172,0,0.3951208792630736,0.07972116550312969,0.7886589070232868,0,0,1,0,0,1,0,0,0
0.8700790618764331,0,0.22557756668100082,0.7127204747409974,0.8997052936358054,0,0,1,0,0,0,0,1,0
0.0056701969593367626,0,0.2313685203475656,0.9944092571158718,0.1531076093617344,1,1,0,0,0,1,0,0,0
0.9929580159770902,0,0.9165667223051935,0.0976371937649455,0.9608973183144516,1,0,0,1,0,1,0,0,0
1.4067920698586958,0,0.16721928866153646,0.8063170550189339,0.1037074045135441,0,0,0,1,1,0,0,0,0
1.3262328222608717,0,0.24496406671925453,0.38913691138080275,0.15135838852671146,1,0,1,0,0,0,1,0,0
0.22682160927603287,0,0.5801173045289836,0.6773172500285491,0.316076127135803,1,0,1,0,0,0,0,0,1
1.311074025841132,0,0.8667246153838671,0.0941617303818888,0.4310355640606345,0,0,0,1,1,0,0,0,0
0.4187102044169832,0,0.7272376902581106,0.20688365445278278,0.9635803397662442,1,0,0,1,0,0,0,1,0
1.1814788290866807,0,0.8174420312365597,0.46230630603017453,0.15001238145656481,0,1,0,0,0,0,1,0,0
1.0489206233428776,0,0.026268465313995848,0.23237481893902368,0.48811260831285064,0,0,1,0,0,0,0,0,1
0.02488052351215488,0,0.5293675263408378,0.2230054925327959,0.15966359345395986,0,0,0,1,0,0,0,1,0
1.1950895933923051,0,0.2560949575089996,0.31616577926100675,0.25194257945129905,1,0,1,0,0,0,0,1,0
0.388711601257119,0,0.8533893226535597,0.413116122749948,0.766239976071954,1,0,0,1,1,0,0,0,0
1.3161436293099311,0,0.021940556301889624,0.6767956286765983,0.8569642143364667,1,0,0,1,1,0,0,0,0
1.1715217915289027,0,0.6744311561860691,0.2458679008020086,0.006149854225457663,1,1,0,0,1,0,0,0,0
1.371491286219318,0,0.8037922012434754,0.5690511362785657,0.133517800017257,1,0,0,1,0,0,1,0,0
1.317522027390564,0,0.2492214673303772,0.42712244083792017,0.2785275501582418,0,0,1,0,0,0,0,1,0
0.22222436524958572,0,0.2594050571249529,0.5509379977840964,0.010464358180128586,1,0,0,1,0,0,0,1,0
0.666208808534484,0,0.6993943898556094,0.7226902985419824,0.21999315140599107,1,0,0,1,1,0,0,0,0
0.5570950556308528,0,0.9892611434345026,0.29344880167775544,0.2101084286284557,0,0,1,0,0,1,0,0,0
0.6143423838696057,0,0.11302283018740311,0.5401254444784533,0.08855022753736619,1,1,0,0,0,0,0,0,1
1.2298744485088113,0,0.4385837148668035,0.4960416215320962,0.5907378989075246,1,1,0,0,0,0,0,1,0
1.385268111466324,0,0.18546062083882953,0.8158945676442393,0.2623840566755924,0,1,0,0,0,0,0,0,1
0.23608786359804104,0,0.8818521384647605,0.3273608517217381,0.7365685258963115,0,1,0,0,0,0,0,1,0
1.1687006581211736,0,0.8594487996949938,0.4144768559809848,0.11197567033963762,0,0,1,0,0,1,0,0,0
0.3785834945341657,0,0.4842166559202278,0.7677773661072844,0.3379374424406528,1,1,0,0,0,0,0,1,0
1.3339076785105821,0,0.407726680524621,0.30504542721175487,0.6107029318793115,0,0,0,1,0,1,0,0,0
0.19566900780104385,0,0.8206041247516904,0.32528855288892344,0.38290669761114293,1,0,0,1,0,1,0,0,0
1.0428416908173916,0,0.04567562241215839,0.33122830629856026,0.6376630983429363,0,0,0,1,1,0,0,0,0
1.0432951895239235,0,0.8186452781671837,0.46907489098264155,0.18460678033945677,1,0,1,0,1,0,0,0,0
0.23815896232607603,1,0.7840709077682013,0.8322923673956162,0.059559670906375595,0,0,1,0,0,1,0,0,0
0.9580490788899276,1,0.5287391928964172,0.5402492901037038,0.9881964615057233,1,0,1,0,0,0,1,0,0
0.13479653446831716,1,0.8555090844820463,0.9296363839751208,0.9486465015862663,0,0,0,1,1,0,0,0,0
0.3889424076264747,1,0.3012489639764018,0.8516853405782964,0.9178644797248213,1,1,0,0,1,0,0,0,0
0.8343079198708807,1,0.45246360306704747,0.4581643752067741,0.7051062586356742,0,0,1,0,0,0,1,0,0
0.7743160541605818,1,0.012652472604565701,0.2459281943912388,0.8085756305810918,1,0,0,1,0,0,0,1,0
0.10652274663345022,1,0.07712671726022158,0.273342912574989,0.6277707927014675,1,1,0,0,1,0,0,0,0
0.5681818243042595,1,0.6142983444286415,0.2805487110303233,0.7162623381726663,1,0,1,0,0,0,0,1,0
0.09048996946500137,1,0.9288349121590361,0.7094370074502306,0.35049896803874525,0,1,0,0,0,0,0,1,0
0.12281635512514992,1,0.315311628081669,0.08131585563175103,0.9441188835239441,1,0,1,0,0,0,0,1,0
0.08281317527118878,1,0.45157733704644365,0.025897509036831856,0.841183611618593,1,1,0,0,0,0,0,1,0
0.35634577887270347,1,0.5432589443470291,0.8005742592457724,0.6708983189573549,0,0,0,1,0,0,0,1,0
1.2841780448401852,1,0.34352713966369275,0.05003479103528918,0.20037118808889975,0,0,0,1,0,1,0,0,0
0.4635376439386142,1,0.4316628481119792,0.14495661886543154,0.9396886600780264,1,1,0,0,0,0,0,0,1
0.7880835452508833,1,0.6399308586451977,0.44673297759596553,0.3237268786185966,1,0,0,1,0,0,0,1,0
0.23462678177549787,1,0.47772865093162653,0.10939276987243218,0.12418080557991906,0,1,0,0,0,0,0,0,1
0.41768956469481355,1,0.8279513259763449,0.9385885481339442,0.04704634361936533,0,1,0,0,0,1,0,0,0
0.7882631960135513,1,0.7098752244630941,0.2640151537842317,0.3070333368532697,1,0,1,0,0,0,0,0,1
0.09190727773001915,1,0.5587933998029988,0.031375025063623885,0.5485410537839166,1,0,0,1,0,0,0,0,1
0.27343153037248663,1,0.38827992726218497,0.24772342379756684,0.23187233496470283,1,0,1,0,0,0,0,0,1
0.38673513793817554,1,0.44343380583656766,0.22871655188101625,0.49276335984734354,1,0,1,0,0,0,1,0,0
0.5380272224259511,1,0.047143111636809176,0.045225485187697645,0.6545448666217617,1,0,1,0,0,1,0,0,0
1.3344977875145105,1,0.9169244981138499,0.8577269180495437,0.049915040619011974,1,0,1,0,0,0,0,1,0
0.32239726302105026,1,0.48088034205380314,0.4682940091610386,0.44156897905761117,0,0,1,0,0,1,0,0,0
1.0095793528309451,1,0.619198615763593,0.5104646031427205,0.4690999913703686,0,1,0,0,0,0,0,1,0
0.20958593462136507,1,0.6162508802333619,0.45710645045621323,0.09778611411696903,1,1,0,0,0,0,0,1,0
0.8509002059488483,1,0.7492100837348914,0.4323911111110954,0.6330885673297961,0,0,1,0,0,0,1,0,0
0.09245089102454519,1,0.8628140867402926,0.6614737334260061,0.15302472194595773,0,1,0,0,0,0,0,1,0
0.6947202996010268,1,0.4082247141579721,0.19298227721398875,0.8250380027762795,0,0,0,1,1,0,0,0,0
0.03178500520924026,1,0.6287676322813875,0.4649014789379108,0.9151769521773476,0,1,0,0,1,0,0,0,0
0.008481395248397732,1,0.35969043602931705,0.298421603309041,0.858113553508907,1,1,0,0,0,0,0,0,1
0.06187972817423591,1,0.40121243028771314,0.26529234988460226,0.16772731436604482,1,0,0,1,0,0,0,0,1
0.2910279996103716,1,0.0017795889412597354,0.15509294392934803,0.6557572060630306,0,0,1,0,0,1,0,0,0
0.8587085385489728,1,0.7302816680796489,0.49500116259427174,0.9459560730215643,0,1,0,0,0,0,1,0,0
0.7547879044355134,1,0.5870910286222176,0.7832874154422882,0.057649258651476964,0,1,0,0,0,0,0,0,1
0.09409279712318523,1,0.6944924963866503,0.0347790925446122,0.1842526092206097,1,0,0,1,1,0,0,0,0
0.24552077866277078,1,0.0533101412345004,0.41585848171046114,0.31663431125340824,0,1,0,0,0,1,0,0,0
0.0857653832350789,1,0.757699554298722,0.5111546814148816,0.6839945026501154,0,0,1,0,1,0,0,0,0
0.5672876141225064,1,0.6796871219312228,0.14598497425798895,0.9807667216720622,1,1,0,0,1,0,0,0,0
0.05009488409124576,1,0.3213865261147347,0.2503560947606024,0.5879130946099773,1,0,1,0,0,0,1,0,0
0.0855316878600596,1,0.2959272663160797,0.6734280278359821,0.9912136080581291,1,0,0,1,0,0,0,0,1
0.2174171123050509,1,0.3122779921365043,0.7941551250278167,0.18421932904215355,1,0,0,1,0,1,0,0,0
1.029577358296277,1,0.8560212889357426,0.03567325733499649,0.4729423874886074,0,0,0,1,0,0,1,0,0
0.4307965523413511,1,0.8051933366456012,0.37262082687646536,0.1721201157371678,1,1,0,0,1,0,0,0,0
1.1608337303665779,1,0.9779891307346975,0.2565173292429168,0.3353461452671431,1,0,1,0,0,1,0,0,0
0.47919039214537684,1,0.9236774046306053,0.7619050557935223,0.28814114279965397,0,0,1,0,0,0,0,0,1
0.07531371355124422,1,0.20929246489617825,0.8265171232840779,0.7834671786610096,1,1,0,0,0,0,0,1,0
0.23967646535135181,1,0.9968797976040766,0.26041165426675816,0.3897022270484881,1,1,0,0,0,0,1,0,0
0.5371276068774309,1,0.6701003255000778,0.1713433312867938,0.14936409207690893,1,0,1,0,1,0,0,0,0
0.575466481510214,1,0.8298492958937704,0.6309937533318688,0.7438412662663494,0,0,0,1,0,0,1,0,0
0.819399294645949,0,0.6368557875156909,0.13190376944959004,0.8306028622334596,0,0,1,0,0,0,0,0,1
1.371677139218562,0,0.9772326352700207,0.44306480527148073,0.5250149056585985,0,0,0,1,0,0,1,0,0
1.1078111765397756,0,0.9388224727432847,0.6519225408381801,0.1997121949912274,1,0,1,0,0,0,0,1,0
0.1937426462230465,0,0.2725194566159973,0.763679993799074,0.002672761361546705,0,0,0,1,1,0,0,0,0
0.6033437620056524,0,0.7740968776447341,0.31577541645611684,0.7417348138585147,0,0,1,0,0,0,0,0,1
0.5406974977135596,0,0.03312368402924559,0.6025569086715524,0.7517884293105209,0,0,0,1,0,0,0,0,1
0.08168259332882134,0,0.852254609017958,0.34621674016301696,0.5482263583166581,1,0,1,0,0,0,0,0,1
0.06404908780548178,0,0.36064053936661955,0.4240014755469915,0.4344856573879581,1,1,0,0,0,1,0,0,0
0.18969952634825732,0,0.46580567845221865,0.32037512922225864,0.3440995091194414,0,1,0,0,0,1,0,0,0
0.9954346386667697,0,0.18941834594943519,0.536235295557307,0.24975327271114756,0,0,1,0,0,0,0,1,0
0.31129669400454774,0,0.7469493872373162,0.2413845370427513,0.4594064120374801,0,1,0,0,1,0,0,0,0
1.178184818557838,0,0.22708232675389406,0.2509439710864463,0.7754937415828704,0,1,0,0,0,0,1,0,0
0.07490617135443849,0,0.1775935794098723,0.09384456965125154,0.2266471074970523,1,1,0,0,0,0,0,0,1
1.4033886385110206,0,0.763160292629999,0.40886174560021626,0.12120422410963905,0,0,1,0,0,0,1,0,0
1.3055385866817486,0,0.03672665259064489,0.14515740092910734,0.9433509072966323,1,0,0,1,0,0,0,1,0
1.4063827644354445,0,0.2583801206213514,0.38347294983947156,0.2878454353689005,0,1,0,0,0,0,0,1,0
0.1691828649004584,0,0.15786773757153139,0.6077466987274791,0.34010951850078885,0,0,0,1,0,1,0,0,0
1.4088644102511516,0,0.8997365769278707,0.4492363682702153,0.8409809645168049,1,0,1,0,0,0,1,0,0
0.10151221672519817,0,0.2700187660493729,0.46892200042503007,0.626030111033839,1,1,0,0,0,0,1,0,0
1.209467911872873,0,0.9159259723509428,0.33131866416995714,0.8458484776740419,0,1,0,0,0,0,1,0,0
0.5109501115280644,0,0.5515538619356727,0.4784916909231466,0.10135003832688094,1,0,1,0,0,0,0,0,1
0.26913125796863363,0,0.5855243046072058,0.94560851971717,0.25210121638240324,0,0,1,0,0,0,0,1,0
0.5129183342508481,0,0.9421684214337658,0.686736684503281,0.29073631354024865,0,0,0,1,0,0,0,1,0
0.6324060341382115,0,0.11741674772820798,0.42623195779964196,0.9448975557037262,0,0,0,1,0,0,0,1,0
1.1488821424651148,0,0.3300776512848205,0.22360656301291226,0.24116014337315672,0,1,0,0,0,0,1,0,0
0.29414005908549234,0,0.21937868260475224,0.6422232197603265,0.15501478500054255,1,0,0,1,0,1,0,0,0
1.2889008776063609,0,0.56054233915985,0.5502252134778569,0.7372856433773697,0,1,0,0,0,0,0,0,1
